,index,tconst,titleType,primaryName,originalName,isAdult,yearOfRelease,Duration,genres,averageRating,numVotes,director(s),cast
118,1026102,tt6987770,movie,Destination Wedding,Destination Wedding,0,2018,87,"Comedy,Drama,Romance",6.0,25338,['Victor Levin'],"['Keanu Reeves', 'Winona Ryder', 'DJ Dallenbach', 'Ted Dubost']"
119,1025709,tt6980546,movie,Bharath Ane Nenu,Bharat Ane Nenu,0,2018,173,"Action,Drama",7.7,15608,['Koratala Siva'],"['Prakash Raj', 'Mahesh Babu', 'Sarath Kumar', 'Kiara Advani']"
120,1025736,tt6980876,tvEpisode,Safe and Sound,Safe and Sound,0,2018,48,Sci-Fi,7.4,2024,['Alan Taylor'],"['Maura Tierney', 'Connor Paolo', 'Alice Lee', 'Annalise Basso']"
121,1061742,tt7783730,tvEpisode,Annihilator,Annihilator,0,2018,42,"Crime,Drama,Mystery",7.9,1232,['Rob Bailey'],"['Joe Mantegna', 'A.J. Cook', 'Matthew Gray Gubler', 'Kirsten Vangsness']"
122,1009467,tt6653944,tvEpisode,Chapter 10,Chapter 10,0,2018,53,"Action,Drama,Sci-Fi",8.6,1930,['Ana Lily Amirpour'],"['Bill Irwin', 'Dan Stevens', 'Aubrey Plaza', 'Rachel Keller']"
123,1050178,tt7525778,movie,The Package,The Package,0,2018,94,"Comedy,Thriller",5.5,14547,['Jake Szymanski'],"['Geraldine Viswanathan', 'Sadie Calvano', 'Daniel Doheny', 'Luke Spencer Roberts']"
124,1057320,tt7681824,movie,We the Animals,We the Animals,0,2018,94,Drama,6.9,3851,['Jeremiah Zagar'],"['Raúl Castillo', 'Sheila Vand', 'Evan Rosado', 'Isaiah Kristian']"
125,1038426,tt7242142,movie,Blindspotting,Blindspotting,0,2018,95,"Comedy,Crime,Drama",7.4,27770,['Carlos López Estrada'],"['Janina Gavankar', 'Rafael Casal', 'Daveed Diggs', 'Jasmine Cephas Jones']"
126,1050324,tt7528698,tvEpisode,He's Dead,He's Dead,0,2018,42,"Crime,Drama,Mystery",9.0,1231,['Jet Wilkinson'],"['Billy Brown', 'Viola Davis', 'Aja Naomi King', 'Jack Falahee']"
127,1050337,tt7529124,tvEpisode,Daybreak,Daybreak,0,2018,92,"Drama,Western",8.5,1652,['Taylor Sheridan'],"['Kevin Costner', 'Wes Bentley', 'Kelly Reilly', 'Luke Grimes']"
128,1000312,tt6450186,movie,I Can Only Imagine,I Can Only Imagine,0,2018,110,"Biography,Drama,Family",7.4,14547,"['Andrew Erwin', 'Jon Erwin']","['Dennis Quaid', 'Trace Adkins', 'Madeline Carroll', 'J. Michael Finley']"
129,1050346,tt7529294,tvEpisode,Tongue Tied,Tongue Tied,0,2018,42,Drama,5.8,1193,['Dennie Gordon'],"['Billy Bob Thornton', 'Ana de la Reguera', 'Tania Raymonde', 'Nina Arianda']"
130,1000894,tt6463494,movie,3 Days in Quiberon,3 Tage in Quiberon,0,2018,115,Drama,6.9,1200,['Emily Atef'],"['Marie Bäumer', 'Robert Gwisdek', 'Birgit Minichmayr', 'Charly Hübner']"
131,1000428,tt6452574,movie,Sanju,Sanju,0,2018,155,"Biography,Comedy,Drama",7.7,48011,['Rajkumar Hirani'],"['Manisha Koirala', 'Paresh Rawal', 'Ranbir Kapoor', 'Vicky Kaushal']"
132,1049725,tt7517318,tvEpisode,Episode #1.6,Episode #1.6,0,2018,75,"Crime,Drama,Thriller",8.5,3596,['John Strickland'],"['Gina McKee', 'Richard Madden', 'Ash Tandon', 'Stephanie Hyam']"
133,1049724,tt7517316,tvEpisode,Episode #1.1,Episode #1.1,0,2018,58,"Crime,Drama,Thriller",8.4,4221,['Thomas Vincent'],"['Pippa Haywood', 'Keeley Hawes', 'Richard Madden', 'Sophie Rundle']"
134,1050276,tt7527694,movie,Pickpockets,Pickpockets: Maestros del robo,0,2018,108,"Crime,Drama",5.4,1048,['Peter Webber'],"['Carlos Humberto Camacho', 'Marcela Mar', 'Carlos Bardem', 'Ulises Gonzalez']"
135,1034895,tt7170950,movie,Like Father,Like Father,0,2018,98,"Comedy,Drama",6.1,19461,['Lauren Miller Rogen'],"['Kristen Bell', 'Kimiko Glenn', 'Danielle Davenport', 'Wynter Kullman']"
136,1038202,tt7238396,tvEpisode,Halibut!,Halibut!,0,2018,34,"Comedy,Horror",9.2,1169,['Marc Buckland'],"['Drew Barrymore', 'Timothy Olyphant', 'Skyler Gisondo', 'Liv Hewson']"
137,1034698,tt7166218,tvEpisode,The Fury of Iron Fist,The Fury of Iron Fist,0,2018,57,"Action,Adventure,Crime",7.3,1850,['David Dobkin'],"['Jessica Stroup', 'Tom Pelphrey', 'Jessica Henwick', 'Finn Jones']"
138,1012164,tt6713048,tvEpisode,No Family Is Perfect,No Family Is Perfect,0,2018,29,"Comedy,Horror",8.3,1043,['Ken Kwapis'],"['Drew Barrymore', 'Timothy Olyphant', 'Skyler Gisondo', 'Liv Hewson']"
139,1058761,tt7709702,tvEpisode,North of the Border,North of the Border,0,2018,31,"Comedy,Drama,Music",9.0,1707,['Hiro Murai'],"['Donald Glover', 'Brian Tyree Henry', 'LaKeith Stanfield', 'Khris Davis']"
140,1019111,tt6846432,movie,Yomeddine,Yomeddine,0,2018,97,"Adventure,Comedy,Drama",7.3,1468,['A.B. Shawky'],"['Osama Abdallah', 'Rady Gamal', 'Ahmed Abdelhafiz', 'Adel Abdulsalam']"
141,1038399,tt7241926,movie,Tell It to the Bees,Tell It to the Bees,0,2018,108,"Drama,Romance",6.2,3607,['Annabel Jankel'],"['Anna Paquin', 'Billy Boyd', 'Gregor Selkirk', 'Euan Mason']"
142,1018977,tt6843812,movie,Baaghi 2,Baaghi 2,0,2018,137,"Action,Thriller",4.8,9296,['Ahmed Khan'],"['Manoj Bajpayee', 'Randeep Hooda', 'Disha Patani', 'Tiger Shroff']"
143,1050041,tt7523180,movie,Before the Frost,Før frosten,0,2018,104,Drama,6.8,1028,['Michael Noer'],"['Ghita Nørby', 'Jesper Christensen', 'Magnus Krepper', 'Clara Rosager']"
144,1050028,tt7523010,movie,Koode,Koode,0,2018,155,"Drama,Fantasy",7.6,1985,['Anjali Menon'],"['Atul Kulkarni', 'Prithviraj Sukumaran', 'Nazriya Nazim', 'Parvathy Thiruvothu']"
145,1049922,tt7521330,tvEpisode,Ace Degenerate,Ace Degenerate,0,2018,28,"Action,Comedy,Drama",8.6,4015,"['Jon Hurwitz', 'Hayden Schlossberg']","['Ralph Macchio', 'William Zabka', 'Courtney Henggeler', 'Xolo Maridueña']"
146,1034758,tt7167630,movie,Batman: Gotham by Gaslight,Batman: Gotham by Gaslight,0,2018,78,"Action,Adventure,Animation",6.7,13889,['Sam Liu'],"['Bruce Greenwood', 'John DiMaggio', 'Chris Cox', 'Jennifer Carpenter']"
147,1025912,tt6984258,movie,The Amityville Murders,The Amityville Murders,0,2018,97,Horror,4.7,1744,['Daniel Farrands'],"['Diane Franklin', 'Paul Ben-Victor', 'Chelsea Ricketts', 'John Robinson']"
148,1000556,tt6456222,movie,Nostalgia,Nostalgia,0,2018,114,Drama,5.6,1052,['Mark Pellington'],"['Ellen Burstyn', 'Hugo Armstrong', 'Shinelle Azoroh', 'Annalise Basso']"
149,1025774,tt6981702,movie,Empowered,Sin rodeos,0,2018,87,Comedy,5.8,1955,['Santiago Segura'],"['Maribel Verdú', 'Toni Acosta', 'Diego Martín', 'Rafael Spregelburd']"
150,1025785,tt6982104,movie,Put Grandma in the Freezer,Metti la nonna in freezer,0,2018,100,Comedy,6.0,1980,"['Giuseppe Stasi', 'Giancarlo Fontana']","['Fabio De Luigi', 'Marina Rocco', 'Lucia Ocone', 'Miriam Leone']"
151,1018858,tt6842126,movie,Don't Leave Home,Don't Leave Home,0,2018,86,"Horror,Mystery,Thriller",5.0,1268,['Michael Tully'],"['Mark Lawrence', 'Bobby Roddy', 'Sue Walsh', 'Alisha Weir']"
152,1057623,tt7688206,tvEpisode,Touch,Touch,0,2018,53,"Drama,Horror,Mystery",8.7,7062,['Mike Flanagan'],"['Henry Thomas', 'Carla Gugino', 'Michiel Huisman', 'Elizabeth Reaser']"
153,1038333,tt7241050,tvEpisode,Mandatory,Mandatory,0,2018,26,"Drama,Mystery,Thriller",7.5,1277,['Sam Esmail'],"['Julia Roberts', 'Bobby Cannavale', 'Shea Whigham', 'Stephan James']"
154,990881,tt6275262,movie,Vodka Diaries,Vodka Diaries,0,2018,120,"Mystery,Thriller",5.6,1249,['Kushal Srivastava'],"['Kay Kay Menon', 'Raima Sen', 'Mandira Bedi', 'Sharib Hashmi']"
155,1049527,tt7512746,tvEpisode,Cure,Cure,0,2018,43,"Crime,Drama,Mystery",7.6,1055,['Glenn Kershaw'],"['Joe Mantegna', 'A.J. Cook', 'Matthew Gray Gubler', 'Kirsten Vangsness']"
156,1019374,tt6850820,movie,Peppermint,Peppermint,0,2018,101,"Action,Drama,Thriller",6.5,58009,['Pierre Morel'],"['John Ortiz', 'Jennifer Garner', 'Juan Pablo Raba', 'John Gallagher Jr.']"
157,1050663,tt7535386,tvEpisode,The True Seeing Is Within,The True Seeing Is Within,0,2018,44,"Drama,Family",8.9,1504,['Ken Girotti'],"['R.H. Thomson', 'Geraldine James', 'Amybeth McNulty', 'Taras Lavren']"
158,1049526,tt7512744,tvEpisode,Bad Moon on the Rise,Bad Moon on the Rise,0,2018,41,"Crime,Drama,Mystery",7.8,1204,['Christoph Schrewe'],"['Joe Mantegna', 'A.J. Cook', 'Matthew Gray Gubler', 'Kirsten Vangsness']"
159,748911,tt2328900,movie,Mary Queen of Scots,Mary Queen of Scots,0,2018,124,"Biography,Drama,History",6.3,43263,['Josie Rourke'],"['Saoirse Ronan', 'Jack Lowden', 'Margot Robbie', 'Joe Alwyn']"
160,986500,tt6204018,movie,Ted - Show Me Love,Ted - För kärlekens skull,0,2018,120,"Biography,Drama,Music",7.0,2962,['Hannes Holm'],"['Hanna Alström', 'Jonas Karlsson', 'Adam Pålsson', 'Angelina Håkansson']"
161,1000973,tt6464568,tvEpisode,Necromancing the Stone,Necromancing the Stone,0,2018,42,"Action,Adventure,Drama",8.3,1519,['April Mullen'],"['Brandon Routh', 'Amy Louise Pemberton', 'Caity Lotz', 'Maisie Richardson-Sellers']"
162,1038057,tt7236034,movie,I Want to Eat Your Pancreas,Kimi no suizô o tabetai,0,2018,109,"Animation,Drama,Family",7.9,8591,"[""Shin'ichirô Ushijima""]","['Lynn', 'Mahiro Takasugi', 'Yuma Uchida', 'Yukiyo Fujii']"
163,1000971,tt6464564,tvEpisode,"I, Ava","I, Ava",0,2018,42,"Action,Adventure,Drama",8.1,1476,['Dean Choe'],"['Brandon Routh', 'Amy Louise Pemberton', 'Caity Lotz', 'Maisie Richardson-Sellers']"
164,1050621,tt7534150,movie,Our Happy Holiday,Premières vacances,0,2018,102,Comedy,6.0,1189,['Patrick Cassir'],"['Jérémie Elkaïm', 'Camille Cottin', 'Jonathan Cohen', 'Camille Chamoux']"
165,999934,tt6443294,movie,Blaze,Blaze,0,2018,129,"Biography,Drama,Music",6.6,2850,['Ethan Hawke'],"['Josh Hamilton', 'Alia Shawkat', 'Charlie Sexton', 'Ben Dickey']"
166,1050630,tt7534314,movie,Niet Schieten,Niet Schieten,0,2018,139,Drama,7.6,1490,['Stijn Coninx'],"['Jan Decleir', 'Viviane de Muynck', 'Mo Bakker', 'Kes Bakker']"
167,1025309,tt6973218,tvEpisode,Grow Fast or Die Slow,Grow Fast or Die Slow,0,2018,32,Comedy,8.0,1311,['Mike Judge'],"['Thomas Middleditch', 'Martin Starr', 'Josh Brener', 'Kumail Nanjiani']"
168,1058860,tt7712166,tvEpisode,Deseo,Deseo,0,2018,49,"Crime,Drama,Thriller",7.8,1161,['Dani de la Orden'],"['Itzan Escamilla', 'Miguel Bernardeau', 'María Pedraza', 'Miguel Herrán']"
169,999767,tt6439890,tvEpisode,Katie Girls,Katie Girls,0,2018,43,"Comedy,Drama,Romance",8.6,1163,['Rebecca Asher'],"['Milo Ventimiglia', 'Mandy Moore', 'Sterling K. Brown', 'Chrissy Metz']"
170,999769,tt6439894,tvEpisode,Toby,Toby,0,2018,43,"Comedy,Drama,Romance",8.3,1020,['Chris Koch'],"['Milo Ventimiglia', 'Mandy Moore', 'Sterling K. Brown', 'Chrissy Metz']"
171,999770,tt6439896,tvEpisode,Kamsahamnida,Kamsahamnida,0,2018,43,"Comedy,Drama,Romance",8.5,1022,['John Fortenberry'],"['Milo Ventimiglia', 'Mandy Moore', 'Sterling K. Brown', 'Chrissy Metz']"
172,999771,tt6439898,tvEpisode,Sometimes,Sometimes,0,2018,43,"Comedy,Drama,Romance",8.5,1030,['Ken Olin'],"['Milo Ventimiglia', 'Mandy Moore', 'Sterling K. Brown', 'Chrissy Metz']"
173,999772,tt6439900,tvEpisode,Vietnam,Vietnam,0,2018,43,"Comedy,Drama,Romance",8.1,1286,['Ken Olin'],"['Milo Ventimiglia', 'Mandy Moore', 'Sterling K. Brown', 'Chrissy Metz']"
174,1050729,tt7536386,tvEpisode,Islands: Part Two,Islands: Part Two,0,2018,43,Drama,8.2,1667,['Cherie Nowlan'],"['Nicholas Gonzalez', 'Freddie Highmore', 'Antonia Thomas', 'Chuku Modu']"
175,1038025,tt7235038,movie,Boo!,Boo!,0,2018,91,"Drama,Horror,Mystery",3.6,1075,['Luke Jaden'],"['Jill Marie Jones', 'Rob Zabrecky', 'Jaden Piner', 'Aurora Perrineau']"
176,1049463,tt7510798,movie,Maari 2,Maari 2,0,2018,143,"Action,Comedy",5.6,2194,['Balaji Mohan'],"['Dhanush', 'Varalaxmi Sarathkumar', 'Kreshna', 'Sai Pallavi']"
177,1025259,tt6972140,movie,Blackmail,Blackmail,0,2018,138,"Comedy,Thriller",7.1,9398,['Abhinay Deo'],"['Urmila Matondkar', 'Divya Dutta', 'Irrfan Khan', 'Kirti Kulhari']"
178,1050604,tt7534068,movie,The Trouble with You,En liberté!,0,2018,108,"Comedy,Crime,Drama",6.2,3022,['Pierre Salvadori'],"['Audrey Tautou', 'Adèle Haenel', 'Pio Marmaï', 'Damien Bonnard']"
179,1061628,tt7779590,movie,Euphoria,Euforia,0,2018,115,Drama,6.4,1125,['Valeria Golino'],"['Isabella Ferrari', 'Valentina Cervi', 'Valerio Mastandrea', 'Riccardo Scamarcio']"
180,1000959,tt6464532,tvEpisode,The Curse of the Earth Totem,The Curse of the Earth Totem,0,2018,42,"Action,Adventure,Drama",7.8,1500,['Christopher Tammaro'],"['Brandon Routh', 'Amy Louise Pemberton', 'Caity Lotz', 'Maisie Richardson-Sellers']"
181,1050437,tt7531138,movie,Only You,Only You,0,2018,119,"Drama,Romance",6.8,2173,['Harry Wootliff'],"['Isabelle Barth', 'Laia Costa', ""Josh O'Connor"", 'Natalie Arle-Toyne']"
182,1049646,tt7515456,movie,Mission of Honor,Hurricane,0,2018,107,"Action,Drama,War",5.9,4285,['David Blair'],"['Krystof Hádek', 'Iwan Rheon', 'Stefanie Martini', 'Milo Gibson']"
183,1050428,tt7530986,movie,Lady J,Mademoiselle de Joncquières,0,2018,109,"Drama,Romance",6.9,2774,['Emmanuel Mouret'],"['Natalia Dontcheva', 'Edouard Baer', 'Cécile de France', 'Alice Isaaz']"
184,1000962,tt6464540,tvEpisode,Amazing Grace,Amazing Grace,0,2018,42,"Action,Adventure,Drama",7.6,1459,['David Geddes'],"['Brandon Routh', 'Amy Louise Pemberton', 'Caity Lotz', 'Maisie Richardson-Sellers']"
185,986449,tt6203302,movie,The Villain,The Villain,0,2018,176,"Action,Thriller",5.5,1593,['Prem'],"['Shivarajkumar', 'Meka Srikanth', 'Sudeep', 'Amy Jackson']"
186,1012075,tt6710826,movie,The Jurassic Games,The Jurassic Games,0,2018,86,"Action,Adventure,Horror",3.8,2308,['Ryan Bellgardt'],"['Perrey Reeves', 'Ryan Merriman', 'Adam Hampton', 'Katie Burgess']"
187,1058861,tt7712236,tvEpisode,Sábado noche,Sábado noche,0,2018,53,"Crime,Drama,Thriller",8.1,1098,['Ramón Salazar'],"['Itzan Escamilla', 'Miguel Bernardeau', 'María Pedraza', 'Miguel Herrán']"
188,1000970,tt6464562,tvEpisode,Here I Go Again,Here I Go Again,0,2018,42,"Action,Adventure,Drama",9.0,2195,['Ben Hernandez Bray'],"['Brandon Routh', 'Amy Louise Pemberton', 'Caity Lotz', 'Maisie Richardson-Sellers']"
189,1050603,tt7534054,movie,Sorry Angel,"Plaire, aimer et courir vite",0,2018,132,"Drama,Romance",6.8,2967,['Christophe Honoré'],"['Denis Podalydès', 'Pierre Deladonchamps', 'Vincent Lacoste', 'Adèle Wismes']"
190,1000969,tt6464560,tvEpisode,No Country for Old Dads,No Country for Old Dads,0,2018,42,"Action,Adventure,Drama",8.2,1484,['Viet Nguyen'],"['Brandon Routh', 'Amy Louise Pemberton', 'Caity Lotz', 'Maisie Richardson-Sellers']"
191,1019276,tt6849500,tvEpisode,June,June,0,2018,56,"Drama,Sci-Fi,Thriller",8.9,4182,['Mike Barker'],"['Elisabeth Moss', 'Ann Dowd', 'Joseph Fiennes', 'Yvonne Strahovski']"
192,1000966,tt6464552,tvEpisode,Daddy Darhkest,Daddy Darhkest,0,2018,42,"Action,Adventure,Drama",8.4,1697,['Dermott Downs'],"['Brandon Routh', 'Amy Louise Pemberton', 'Caity Lotz', 'Maisie Richardson-Sellers']"
193,1038099,tt7236582,tvEpisode,Rough Ride,Rough Ride,0,2018,33,"Comedy,Drama,Sport",7.8,1323,['Julian Farino'],"['Dwayne Johnson', 'Omar Benson Miller', 'John David Washington', 'Donovan W. Carter']"
194,1009418,tt6652708,movie,God's Not Dead: A Light in Darkness,God's Not Dead: A Light in Darkness,0,2018,105,Drama,4.5,3425,['Michael Mason'],"['Megan Alexander', 'Lauren Taylor Berkman', 'Carrlyn Bathe', 'Adeeja Rochele Anderson']"
195,1050491,tt7531990,movie,Görevimiz Tatil,Görevimiz Tatil,0,2018,110,Comedy,4.8,1703,['Murat Seker'],"['Demet Akbag', 'Sarp Akkaya', 'Filiz Ahmet', 'Kemal Taha Akgül']"
196,999990,tt6444140,movie,Time Share,Tiempo compartido,0,2018,96,"Drama,Mystery,Thriller",6.0,2402,['Sebastián Hofmann'],"['Miguel Rodarte', 'Luis Gerardo Méndez', 'RJ Mitte', 'Cassandra Ciangherotti']"
197,1022578,tt6915100,movie,Pope Francis: A Man of His Word,Pope Francis: A Man of His Word,0,2018,96,"Biography,Documentary",6.3,2067,['Wim Wenders'],['Ignazio Oliva']
198,1036553,tt7208564,movie,Blood Fest,Blood Fest,0,2018,92,"Comedy,Horror",5.4,4701,['Owen Egerton'],"['Robbie Kay', 'Barbara Dunkelman', 'Jacob Batalon', 'Seychelle Gabriel']"
199,1054101,tt7607940,movie,Namaste England,Namaste England,0,2018,141,"Comedy,Drama,Romance",2.3,2533,['Vipul Amrutlal Shah'],"['Satish Kaushik', 'Arjun Kapoor', 'Parineeti Chopra', 'Hiten Patel']"
200,1021140,tt6884200,movie,A Kid Like Jake,A Kid Like Jake,0,2018,92,Drama,5.4,3096,['Silas Howard'],"['Claire Danes', 'Octavia Spencer', 'Priyanka Chopra', 'Jim Parsons']"
201,1022471,tt6912900,tvEpisode,Kill All Others,Kill All Others,0,2018,48,Sci-Fi,7.4,1836,['Dee Rees'],"['Glenn Morshower', 'Mel Rodriguez', 'Sarah Baker', 'Jason Mitchell']"
202,1022482,tt6913168,movie,Belleville Cop,Le flic de Belleville,0,2018,111,"Comedy,Crime",4.8,1918,['Rachid Bouchareb'],"['Luis Guzmán', 'Biyouna', 'Omar Sy', 'Diem Nguyen']"
203,1054130,tt7608280,tvEpisode,Maybe,Maybe,0,2018,43,"Crime,Drama,Romance",7.9,2979,['Marcos Siega'],"['Penn Badgley', 'Zach Cherry', 'Elizabeth Lail', 'Luca Padovan']"
204,1054129,tt7608276,tvEpisode,The Last Nice Guy In New York,The Last Nice Guy In New York,0,2018,45,"Crime,Drama,Romance",8.1,3194,['Lee Toland Krieger'],"['Penn Badgley', 'Zach Cherry', 'Elizabeth Lail', 'Luca Padovan']"
205,1022551,tt6914542,movie,The Drug King,Ma-yak-wang,0,2018,139,"Action,Crime,Drama",6.2,2405,['Min-ho Woo'],"['Kang-ho Song', 'Bae Doona', 'Ju-Seon Eo', 'Jo Jung-Suk', 'Ga-Yoon Heo', 'Si-Won Cha', 'Chang-Hyeon Han']"
206,1054108,tt7608028,movie,The Open House,The Open House,0,2018,94,"Horror,Thriller",3.2,31600,"['Matt Angel', 'Suzanne Coote']","['Sharif Atkins', 'Patricia Bethune', 'Dylan Minnette', 'Piercey Dalton']"
207,1022629,tt6916362,movie,Journal 64,Journal 64,0,2018,119,"Crime,Mystery,Thriller",7.4,13165,['Christoffer Boe'],"['Søren Pilmark', 'Nikolaj Lie Kaas', 'Fares Fares', 'Johanne Louise Schmidt']"
208,1053951,tt7604296,tvEpisode,Woods,Woods,0,2018,27,"Comedy,Drama,Music",8.9,1827,['Hiro Murai'],"['Donald Glover', 'Brian Tyree Henry', 'LaKeith Stanfield', 'Angela Wildflower']"
209,1134985,tt9866700,movie,Paranormal Investigation,Paranormal Investigation,0,2018,92,"Horror,Thriller",3.7,1374,['Franck Phelizon'],"['Claudine Bertin', 'Gabriella Jordan', 'Jose Atuncar', 'Catalin Morar', 'Cedric Henquez', 'Jean-Baptiste Heuet', 'Andrei Indreies', 'Cedric Maturana']"
210,1054012,tt7605922,movie,My Masterpiece,Mi obra maestra,0,2018,100,"Comedy,Drama",7.1,5126,['Gastón Duprat'],"['Andrea Acatto', 'Raúl Arévalo', 'Lucas Aranda', 'Mahmoud Azim']"
211,1011512,tt6697582,movie,Arif V 216,Arif V 216,0,2018,125,"Comedy,Fantasy,Music",7.1,33367,['Kivanç Baruönü'],"['Cem Yilmaz', 'Özkan Ugur', 'Ozan Güven', 'Özge Özberk']"
212,997144,tt6391128,tvEpisode,A New God,A New God,0,2018,44,"Action,Adventure,Drama",7.2,2656,['Ciaran Donnelly'],"['John Kavanagh', 'Gustaf Skarsgård', 'Katheryn Winnick', 'Alexander Ludwig']"
213,997145,tt6391130,tvEpisode,Hell,Hell,0,2018,44,"Action,Adventure,Drama",8.7,3445,['Steve Saint Leger'],"['John Kavanagh', 'Peter Franzén', 'Katheryn Winnick', 'Alexander Ludwig']"
214,1021206,tt6885528,tvEpisode,The Salem Witch Hunt,The Salem Witch Hunt,0,2018,43,"Action,Adventure,Drama",8.4,1142,['Guy Ferland'],"['Paterson Joseph', 'Malcolm Barrett', 'Abigail Spencer', 'Matt Lanter']"
215,997146,tt6391136,tvEpisode,The Lost Moment,The Lost Moment,0,2018,44,"Action,Adventure,Drama",7.2,2573,['Steve Saint Leger'],"['John Kavanagh', 'Gustaf Skarsgård', 'Katheryn Winnick', 'Alexander Ludwig']"
216,1054260,tt7611838,tvEpisode,Abraham Stern (No. 100),Abraham Stern (No. 100),0,2018,42,"Crime,Drama,Mystery",8.7,1057,['Andrew McCarthy'],"['James Spader', 'Megan Boone', 'Diego Klattenhoff', 'Amir Arison']"
217,1021205,tt6885524,tvEpisode,Hollywoodland,Hollywoodland,0,2018,43,"Action,Adventure,Drama",8.6,1312,['John F. Showalter'],"['Paterson Joseph', 'Malcolm Barrett', 'Abigail Spencer', 'Matt Lanter']"
218,1021204,tt6885522,tvEpisode,The War to End All Wars,The War to End All Wars,0,2018,42,"Action,Adventure,Drama",8.5,1444,['Greg Beeman'],"['Paterson Joseph', 'Malcolm Barrett', 'Abigail Spencer', 'Matt Lanter']"
219,1022409,tt6911608,movie,Mamma Mia! Here We Go Again,Mamma Mia! Here We Go Again,0,2018,114,"Comedy,Musical,Romance",6.6,81838,['Ol Parker'],"['Cher', 'Meryl Streep', 'Amanda Seyfried', 'Lily James']"
220,1021203,tt6885520,tvEpisode,The Darlington 500,The Darlington 500,0,2018,43,"Action,Adventure,Drama",8.3,1221,['Olatunde Osunsanmi'],"['Paterson Joseph', 'Malcolm Barrett', 'Abigail Spencer', 'Matt Lanter']"
221,1054238,tt7611364,tvEpisode,Next of Kin,Next of Kin,0,2018,44,"Action,Drama,Thriller",8.3,1034,['Barbara Brown'],"['Angela Bassett', 'Peter Krause', 'Aisha Hinds', 'Oliver Stark']"
222,985852,tt6190456,movie,X - The eXploited,X.,0,2018,114,"Crime,Thriller",6.5,1340,['Károly Ujj Mészáros'],"['Mónika Balsai', 'Áron Molnár', 'Renátó Olasz', 'Abigél Szõke']"
223,997143,tt6391124,tvEpisode,Murder Most Foul,Murder Most Foul,0,2018,45,"Action,Adventure,Drama",7.7,2741,['Ciaran Donnelly'],"['Gustaf Skarsgård', 'Peter Franzén', 'Katheryn Winnick', 'Alexander Ludwig']"
224,1021212,tt6885550,tvEpisode,Chinatown,Chinatown,0,2018,43,"Action,Adventure,Drama",9.2,1407,['Greg Beeman'],"['Paterson Joseph', 'Malcolm Barrett', 'Abigail Spencer', 'Matt Lanter']"
225,1010924,tt6684884,movie,Ladies in Black,Ladies in Black,0,2018,109,"Comedy,Drama,Romance",6.7,5919,['Bruce Beresford'],"['Julia Ormond', 'Rachael Taylor', 'Alison McGirr', 'Angourie Rice']"
226,1054364,tt7613412,tvEpisode,"Are You There Shim? It's Me, Ian.","Are You There Shim? It's Me, Ian.",0,2018,55,"Comedy,Drama",8.1,1078,['Iain B. MacDonald'],"['William H. Macy', 'Emmy Rossum', 'Jeremy Allen White', 'Ethan Cutkosky']"
227,1021211,tt6885546,tvEpisode,The General,The General,0,2018,43,"Action,Adventure,Drama",8.6,1050,['John F. Showalter'],"['Paterson Joseph', 'Malcolm Barrett', 'Abigail Spencer', 'Matt Lanter']"
228,1021210,tt6885542,tvEpisode,The Day Reagan Was Shot,The Day Reagan Was Shot,0,2018,43,"Action,Adventure,Drama",8.6,1074,['Alex Kalymnios'],"['Paterson Joseph', 'Malcolm Barrett', 'Abigail Spencer', 'Matt Lanter']"
229,1021208,tt6885536,tvEpisode,The King of the Delta Blues,The King of the Delta Blues,0,2018,42,"Action,Adventure,Drama",8.3,1100,['Greg Beeman'],"['Paterson Joseph', 'Malcolm Barrett', 'Abigail Spencer', 'Matt Lanter']"
230,1021207,tt6885530,tvEpisode,The Kennedy Curse,The Kennedy Curse,0,2018,43,"Action,Adventure,Drama",8.6,1174,['Holly Dale'],"['Paterson Joseph', 'Malcolm Barrett', 'Abigail Spencer', 'Matt Lanter']"
